900	т...	т...	X	_	_	_	_	_	@dp1987m-words#@dp1987m#2007.538#2007.847
901	ну	ну	INTJ	_	_	_	_	_	@dp1987m-words#@dp1987m#2015.027#2015.384
902	вот	вот	INTJ	_	_	_	_	_	@dp1987m-words#@dp1987m#2015.384#2015.741
903	в	в	ADP	_	_	_	_	_	@dp1987m-words#@dp1987m#2015.741#2016.098
904	целом	целое	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#2016.098#2016.455
905	это	это	PART	_	_	_	_	_	@dp1987m-words#@dp1987m#2016.455#2016.812
906	как	как	SCONJ	_	_	_	_	_	@dp1987m-words#@dp1987m#2016.812#2017.169
907	раз	раз	ADV	_	Degree=Pos	_	_	_	@dp1987m-words#@dp1987m#2017.169#2017.526
908	о	о	ADP	_	_	_	_	_	@dp1987m-words#@dp1987m#2017.526#2017.883
909	том	тот	PRON	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#2017.883#2018.24
910	/	/	PUNCT	_	_	_	_	_	@dp1987m-words#@dp1987m#2018.24#2018.597
911	что	что	SCONJ	_	_	_	_	_	@dp1987m-words#@dp1987m#2018.597#2018.954
912	мм	мм	INTJ	_	_	_	_	_	@dp1987m-words#@dp1987m#2018.954#2019.311
913	современная	современный	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#2019.311#2019.668
914	жизнь	жизнь	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#2019.668#2020.025
915	пародия	пародия	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#2020.025#2020.382
916	на	на	ADP	_	_	_	_	_	@dp1987m-words#@dp1987m#2020.382#2020.739
917	подлинность	подлинность	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#2020.739#2021.096
918	ээ	ээ	INTJ	_	_	_	_	_	@dp1987m-words#@dp1987m#2021.096#2021.453
919	/	/	PUNCT	_	_	_	_	_	@dp1987m-words#@dp1987m#2021.453#2021.81
920	традиционализм	традиционализм	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#2021.81#2022.169
921	не	не	PART	_	_	_	_	_	@dp1987m-words#@dp1987m#2076.312#2076.557
922	/	/	PUNCT	_	_	_	_	_	@dp1987m-words#@dp1987m#2076.557#2076.802
923	ну	ну	INTJ	_	_	_	_	_	@dp1987m-words#@dp1987m#2076.802#2077.047
924	при	при	ADP	_	_	_	_	_	@dp1987m-words#@dp1987m#2077.047#2077.292
925	этом	этот	PRON	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#2077.292#2077.537
926	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@dp1987m-words#@dp1987m#2077.537#2077.782
927	же	же	PART	_	_	_	_	_	@dp1987m-words#@dp1987m#2077.782#2078.027
928	успешный	успешный	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#2078.027#2078.272
929	бизнесмен	бизнесмен	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#2078.272#2078.517
930	/	/	PUNCT	_	_	_	_	_	@dp1987m-words#@dp1987m#2078.517#2078.762
931	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#2078.762#2079.007
932	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dp1987m-words#@dp1987m#2079.007#2079.252
933	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@dp1987m-words#@dp1987m#2079.252#2079.497
934	как-то	как-то	ADV	_	Degree=Pos	_	_	_	@dp1987m-words#@dp1987m#2079.497#2079.742
935	сочетает	сочетать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dp1987m-words#@dp1987m#2079.742#2079.987
936	разные...	разные	ADJ	_	_	_	_	_	@dp1987m-words#@dp1987m#2079.987#2080.246
937	ну	ну	INTJ	_	_	_	_	_	@dp1987m-words#@dp1987m#2129.311#2129.603
938	и	и	CCONJ	_	_	_	_	_	@dp1987m-words#@dp1987m#2129.603#2129.895
939	глупо	глупо	ADV	_	Degree=Pos	_	_	_	@dp1987m-words#@dp1987m#2129.895#2130.187
940	не	не	PART	_	_	_	_	_	@dp1987m-words#@dp1987m#2130.187#2130.479
941	использовать	использовать	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@dp1987m-words#@dp1987m#2130.479#2130.771
942	тот	тот	DET	_	Animacy=Inan|Case=Acc|Gender=Masc	_	_	_	@dp1987m-words#@dp1987m#2130.771#2131.063
943	опыт	опыт	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#2131.063#2131.355
944	и	и	CCONJ	_	_	_	_	_	@dp1987m-words#@dp1987m#2131.355#2131.647
945	те	тот	DET	_	Animacy=InanCase=Acc|Number=Plur	_	_	_	@dp1987m-words#@dp1987m#2131.647#2131.939
946	пути	путь	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@dp1987m-words#@dp1987m#2131.939#2132.231
947	решения	решение	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#2132.231#2132.523
948	к	к	ADP	_	_	_	_	_	@dp1987m-words#@dp1987m#2132.523#2132.815
949	которым	который	PRON	_	Case=Dat|Number=Plur	_	_	_	@dp1987m-words#@dp1987m#2132.815#2133.107
950	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@dp1987m-words#@dp1987m#2133.107#2133.399
951	пришли	прийти	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dp1987m-words#@dp1987m#2133.399#2133.691
952	/	/	PUNCT	_	_	_	_	_	@dp1987m-words#@dp1987m#2133.691#2133.983
953	на	на	ADP	_	_	_	_	_	@dp1987m-words#@dp1987m#2133.983#2134.275
954	пути	путь	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#2134.275#2134.567
955	исторического	исторический	ADJ	_	Case=Gen|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#2134.567#2134.859
956	развития	развитие	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#2134.859#2135.169
957	так	так	PART	_	_	_	_	_	@dp1987m-words#@dp1987m#2202.779#2203.144
958	ну	ну	INTJ	_	_	_	_	_	@dp1987m-words#@dp1987m#2203.955#2204.281
959	вот	вот	INTJ	_	_	_	_	_	@dp1987m-words#@dp1987m#2204.281#2204.607
960	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@dp1987m-words#@dp1987m#2204.607#2204.933
961	говорили	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@dp1987m-words#@dp1987m#2204.933#2205.259
962	про	про	ADP	_	_	_	_	_	@dp1987m-words#@dp1987m#2205.259#2205.585
963	разные	разный	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur	_	_	_	@dp1987m-words#@dp1987m#2205.585#2205.911
964	сочетания	сочетание	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Plur	_	_	_	@dp1987m-words#@dp1987m#2205.911#2206.237
965	в	в	ADP	_	_	_	_	_	@dp1987m-words#@dp1987m#2206.237#2206.563
966	религии	религия	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#2206.563#2206.889
967	в	в	ADP	_	_	_	_	_	@dp1987m-words#@dp1987m#2207.351#2207.663
968	философии	философия	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#2207.663#2207.975
969	/	/	PUNCT	_	_	_	_	_	@dp1987m-words#@dp1987m#2207.975#2208.287
970	теперь	теперь	ADV	_	Degree=Pos	_	_	_	@dp1987m-words#@dp1987m#2208.287#2208.599
971	что	что	SCONJ	_	_	_	_	_	@dp1987m-words#@dp1987m#2208.599#2208.911
972	касается	касаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@dp1987m-words#@dp1987m#2208.911#2209.223
973	музыкы...	музыка	NOUN	_	_	_	_	_	@dp1987m-words#@dp1987m#2209.223#2209.535
974	музыки	музыка	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#2209.535#2209.847
975	да	да	PART	_	_	_	_	_	@dp1987m-words#@dp1987m#2209.847#2210.159
976	ну	ну	INTJ	_	_	_	_	_	@dp1987m-words#@dp1987m#2210.159#2210.471
977	/	/	PUNCT	_	_	_	_	_	@dp1987m-words#@dp1987m#2210.471#2210.783
978	сочетания	сочетание	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur	_	_	_	@dp1987m-words#@dp1987m#2210.783#2211.095
979	вот	вот	INTJ	_	_	_	_	_	@dp1987m-words#@dp1987m#2211.095#2211.407
980	разные	разный	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@dp1987m-words#@dp1987m#2211.407#2211.719
981	наверное	наверное	ADV	_	Degree=Pos	_	_	_	@dp1987m-words#@dp1987m#2211.719#2212.031
982	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dp1987m-words#@dp1987m#2212.031#2212.343
983	у	у	ADP	_	_	_	_	_	@dp1987m-words#@dp1987m#2212.343#2212.655
984	всех	все	PRON	_	Case=Gen|Number=Plur	_	_	_	@dp1987m-words#@dp1987m#2212.655#2212.967
985	/	/	PUNCT	_	_	_	_	_	@dp1987m-words#@dp1987m#2212.967#2213.279
986	потому	потому	ADV	_	Degree=Pos	_	_	_	@dp1987m-words#@dp1987m#2213.279#2213.591
987	что	что	SCONJ	_	_	_	_	_	@dp1987m-words#@dp1987m#2213.591#2213.903
988	глобализация	глобализация	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#2213.903#2214.215
989	/	/	PUNCT	_	_	_	_	_	@dp1987m-words#@dp1987m#2214.215#2214.527
990	всё	всё	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#2214.527#2214.839
991	такое	такой	PRON	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#2214.839#2215.151
992	/	/	PUNCT	_	_	_	_	_	@dp1987m-words#@dp1987m#2215.151#2215.463
993	но	но	CCONJ	_	_	_	_	_	@dp1987m-words#@dp1987m#2215.463#2215.775
994	тем	тот	PRON	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#2215.775#2216.087
995	не	не	PART	_	_	_	_	_	@dp1987m-words#@dp1987m#2216.087#2216.399
996	менее	менее	ADV	_	Degree=Cmp	_	_	_	@dp1987m-words#@dp1987m#2216.399#2216.711
997	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@dp1987m-words#@dp1987m#2216.711#2217.023
998	широко	широко	ADV	_	Degree=Pos	_	_	_	@dp1987m-words#@dp1987m#2217.023#2217.335
999	используешь	использовать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dp1987m-words#@dp1987m#2217.335#2217.647
1000	наследие	наследие	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#2217.647#2217.959
1001	каких-то	какой-то	PRON	_	Case=Gen|Number=Plur	_	_	_	@dp1987m-words#@dp1987m#2217.959#2218.271
1002	советско-российских	советско-российский	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@dp1987m-words#@dp1987m#2218.271#2218.583
1003	/	/	PUNCT	_	_	_	_	_	@dp1987m-words#@dp1987m#2218.583#2218.895
1004	исполнителей	исполнитель	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@dp1987m-words#@dp1987m#2218.895#2219.207
1005	/	/	PUNCT	_	_	_	_	_	@dp1987m-words#@dp1987m#2219.207#2219.519
1006	это	это	PART	_	_	_	_	_	@dp1987m-words#@dp1987m#2219.519#2219.831
1007	и	и	CCONJ	_	_	_	_	_	@dp1987m-words#@dp1987m#2219.831#2220.143
1008	Летов	Летов	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#2220.143#2220.455
1009	/	/	PUNCT	_	_	_	_	_	@dp1987m-words#@dp1987m#2220.455#2220.767
1010	как	как	ADV	_	_	_	_	_	@dp1987m-words#@dp1987m#2220.767#2221.079
1011	минимум	минимум	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#2221.079#2221.391
1012	в	в	ADP	_	_	_	_	_	@dp1987m-words#@dp1987m#2221.391#2221.703
1013	двух	два	NUM	_	Case=Loc|Number=Plur	_	_	_	@dp1987m-words#@dp1987m#2221.703#2222.015
1014	треках	трек	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Plur	_	_	_	@dp1987m-words#@dp1987m#2222.015#2222.327
1015	/	/	PUNCT	_	_	_	_	_	@dp1987m-words#@dp1987m#2222.327#2222.639
1016	а	а	CCONJ	_	_	_	_	_	@dp1987m-words#@dp1987m#2222.639#2222.951
1017	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#2222.951#2223.263
1018	может	может	ADV	_	Degree=Pos	_	_	_	@dp1987m-words#@dp1987m#2223.263#2223.575
1019	даже	даже	PART	_	_	_	_	_	@dp1987m-words#@dp1987m#2223.575#2223.887
1020	/	/	PUNCT	_	_	_	_	_	@dp1987m-words#@dp1987m#2223.887#2224.199
1021	и	и	PART	_	_	_	_	_	@dp1987m-words#@dp1987m#2224.199#2224.511
1022	больше	больше	ADV	_	Degree=Cmp	_	_	_	@dp1987m-words#@dp1987m#2224.511#2224.823
1023	/	/	PUNCT	_	_	_	_	_	@dp1987m-words#@dp1987m#2224.823#2225.135
1024	да	да	PART	_	_	_	_	_	@dp1987m-words#@dp1987m#2225.135#2225.447
1025	это	это	PART	_	_	_	_	_	@dp1987m-words#@dp1987m#2225.447#2225.759
1026	/	/	PUNCT	_	_	_	_	_	@dp1987m-words#@dp1987m#2225.759#2226.071
1027	там	там	PRON	_	_	_	_	_	@dp1987m-words#@dp1987m#2226.071#2226.383
1028	/	/	PUNCT	_	_	_	_	_	@dp1987m-words#@dp1987m#2226.383#2226.695
1029	как	как	SCONJ	_	_	_	_	_	@dp1987m-words#@dp1987m#2226.695#2227.007
1030	ты	ты	PRON	_	Case=Nom|Number=Sing|Person=2	_	_	_	@dp1987m-words#@dp1987m#2227.007#2227.319
1031	сам	сам	PRON	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#2227.319#2227.631
1032	пишешь	писать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dp1987m-words#@dp1987m#2227.631#2227.943
1033	/	/	PUNCT	_	_	_	_	_	@dp1987m-words#@dp1987m#2227.943#2228.255
1034	аа	аа	INTJ	_	_	_	_	_	@dp1987m-words#@dp1987m#2228.255#2228.567
1035	мелодии	мелодия	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@dp1987m-words#@dp1987m#2228.567#2228.879
1036	/	/	PUNCT	_	_	_	_	_	@dp1987m-words#@dp1987m#2228.879#2229.191
1037	Наутилуса	Наутилус	PROPN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#2229.191#2229.503
1038	/	/	PUNCT	_	_	_	_	_	@dp1987m-words#@dp1987m#2229.503#2229.815
1039	Рондо	Рондо	PROPN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#2229.815#2230.127
1040	/	/	PUNCT	_	_	_	_	_	@dp1987m-words#@dp1987m#2230.127#2230.439
1041	Кар-Мэн	Кар-Мэн	PROPN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#2230.439#2230.751
1042	/	/	PUNCT	_	_	_	_	_	@dp1987m-words#@dp1987m#2230.751#2231.063
1043	да	да	PART	_	_	_	_	_	@dp1987m-words#@dp1987m#2231.063#2231.375
1044	/	/	PUNCT	_	_	_	_	_	@dp1987m-words#@dp1987m#2231.375#2231.687
1045	вот	вот	PART	_	_	_	_	_	@dp1987m-words#@dp1987m#2231.687#2231.999
1046	это	этот	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#2231.999#2232.311
1047	/	/	PUNCT	_	_	_	_	_	@dp1987m-words#@dp1987m#2232.311#2232.623
1048	к	к	ADP	_	_	_	_	_	@dp1987m-words#@dp1987m#2232.623#2232.935
1049	теме	тема	NOUN	_	Animacy=Inan|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#2232.935#2233.247
1050	какой-то	какой-то	PRON	_	Case=Gen|Gender=Fem|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#2233.247#2233.559
1051	взаимосвязи	взаимосвязи	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#2233.559#2233.871
1052	времён	время	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur	_	_	_	@dp1987m-words#@dp1987m#2233.871#2234.257
1053	последовательности	последовательность	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#2234.816#2235.221
1054	/	/	PUNCT	_	_	_	_	_	@dp1987m-words#@dp1987m#2235.221#2235.626
1055	или	или	CCONJ	_	_	_	_	_	@dp1987m-words#@dp1987m#2235.626#2236.031
1056	мм	мм	INTJ	_	_	_	_	_	@dp1987m-words#@dp1987m#2236.031#2236.436
1057	почему	почему	ADV	_	Degree=Pos	_	_	_	@dp1987m-words#@dp1987m#2236.436#2236.841
1058	/	/	PUNCT	_	_	_	_	_	@dp1987m-words#@dp1987m#2236.841#2237.246
1059	к...	к...	X	_	_	_	_	_	@dp1987m-words#@dp1987m#2237.246#2237.651
1060	чем	что	PRON	_	Case=Ins	_	_	_	@dp1987m-words#@dp1987m#2237.651#2238.056
1061	вот	вот	PART	_	_	_	_	_	@dp1987m-words#@dp1987m#2238.056#2238.461
1062	обусловлено	обусловить	VERB	_	Aspect=Perf|Gender=Neut|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@dp1987m-words#@dp1987m#2238.461#2238.866
1063	/	/	PUNCT	_	_	_	_	_	@dp1987m-words#@dp1987m#2238.866#2239.271
1064	подобное	подобный	ADJ	_	Case=Nom|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#2239.271#2239.68
1065	ну	ну	INTJ	_	_	_	_	_	@dp1987m-words#@dp1987m#2242.015#2242.375
1066	да	да	PART	_	_	_	_	_	@dp1987m-words#@dp1987m#2242.375#2242.735
1067	именно	именно	ADV	_	_	_	_	_	@dp1987m-words#@dp1987m#2243.096#2243.613
1068	такими	такой	PRON	_	Case=Ins|Number=Plur	_	_	_	@dp1987m-words#@dp1987m#2243.613#2244.13
1069	хорошо	хорошо	ADV	_	Degree=Pos	_	_	_	@dp1987m-words#@dp1987m#2244.13#2244.647
1070	узнаваемыми	узнаваемый	ADJ	_	Case=Ins|Degree=Pos|Number=Plur	_	_	_	@dp1987m-words#@dp1987m#2244.647#2245.166
1071	то	тот	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#2248.459#2248.708
1072	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dp1987m-words#@dp1987m#2248.708#2248.957
1073	ну	ну	INTJ	_	_	_	_	_	@dp1987m-words#@dp1987m#2248.957#2249.206
1074	в...	в...	X	_	_	_	_	_	@dp1987m-words#@dp1987m#2249.206#2249.455
1075	это	этот	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#2249.455#2249.704
1076	ж	же	PART	_	_	_	_	_	@dp1987m-words#@dp1987m#2249.704#2249.953
1077	диалог	диалог	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#2249.953#2250.202
1078	может	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@dp1987m-words#@dp1987m#2250.202#2250.451
1079	вот	вот	PART	_	_	_	_	_	@dp1987m-words#@dp1987m#2250.451#2250.7
1080	с	с	ADP	_	_	_	_	_	@dp1987m-words#@dp1987m#2250.7#2250.949
1081	автором	автор	NOUN	_	Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#2250.949#2251.198
1082	там	там	INTJ	_	_	_	_	_	@dp1987m-words#@dp1987m#2251.198#2251.447
1083	/	/	PUNCT	_	_	_	_	_	@dp1987m-words#@dp1987m#2251.447#2251.696
1084	диалог	диалог	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#2251.696#2251.945
1085	с	с	ADP	_	_	_	_	_	@dp1987m-words#@dp1987m#2251.945#2252.194
1086	тем	тот	DET	_	Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#2252.194#2252.443
1087	же	же	PART	_	_	_	_	_	@dp1987m-words#@dp1987m#2252.443#2252.692
1088	Летовым	Летов	PROPN	_	Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#2252.692#2252.941
1089	какой-то	какой-то	PRON	_	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@dp1987m-words#@dp1987m#2252.941#2253.204
